	review_id	asin	reviewer_id	category	num_sentence	sentence	tip	type	standalone	before/after	extend_position	sen_length
38742	6793	B000XN0798	AHJFDEGNTQKY1	Tools & Home Improvement	2	The size is adjustable if you just pull the earmuffs down but I think some people do not realize this and think theyre too tight!	1.0	Usage	yes	after		25
38784	6802	B000XPV4A2	A2LRBLHAGE2XU0	Baby	3	It has enough room for all the toys and gets the toys dry and picked up!	1.0	Usage	yes	both		16
38789	6803	B000XPV4CK	AAN4GV4JMU734	Baby	5	My daughter did not like the material around her wrist, and within a few minutes asked to have it removed.	1.0	Warning	yes	before		20
38790	6803	B000XPV4CK	AAN4GV4JMU734	Baby	6	I have read a recommendation to tie the strap to pant belt loops which is a great idea.	1.0	Workaround	yes	both		18
38816	6809	B000XQAZJC	A16SB75LK9ODWN	Toys & Games	2	one thing that we did not know was it actually plays the music when they strum the bow across the strings.	1.0	First time use	yes	both		21
38822	6810	B000XQH8FQ	A3OIHU92M34QFI	Sports & Outdoors	4	My only complaint---the instructions are terrible!!!!	1.0	Workaround	yes	after		6
38828	6811	B000XSGL48	A2MPFC9AKSNZGO	Sports & Outdoors	5	I find it lasts about 6 months and then starts to break down and/or dry out.	1.0	Maintenance	yes	both		14
38857	6815	B000XT30G4	AOGRRFDXUJIAT	Baby	4	I have a terrible time walking through while carrying my son.	1.0	Warning	no	before		11
38920	6823	B000XUA6CY	ADLVFFE4VBT8	Toys & Games	6	Note of caution: this it NOT a stuffed toy - while she looks puffy, theres only some thin fabric that covers the hard interior.	1.0	Warning	yes	before		23
38921	6823	B000XUA6CY	ADLVFFE4VBT8	Toys & Games	7	I would not give one of these to anyone below 4.	1.0	Population segment	yes	before		10
38971	6831	B000XYWLE6	A3SQV1Q3LQH59Z	Sports & Outdoors	2	There was enough to do 2 pairs of womens size tens.	1.0	Size	yes	both		10
38997	6835	B000Y15ZSW	A35W3JQYP0M655	Tools & Home Improvement	16	As far as an AC adapter that it can handle, one doesnt come with it, but I would be willing to bet that just about everyone has some renegade adapter in the house that would fit this thing.	1.0	Usage	yes	after		38
39046	6844	B000YA7X1K	A3TP31S61PPE3G	Sports & Outdoors	3	My feet are also small (size 5 womens) and many socks are just too big and dont fit right.	1.0	Size	yes	before		18
39048	6844	B000YA7X1K	A3TP31S61PPE3G	Sports & Outdoors	5	They arent too tight across the arch (a problem I had with another brand that made me feel like my arch was strangled!)	1.0	Size	yes	before		23
39052	6844	B000YA7X1K	A3TP31S61PPE3G	Sports & Outdoors	9	Saved me buying another pair of running shoes because I thought it was the shoes - but turns out was my pair of socks not providing enough cushion or something.	1.0	Usage	yes	before		29
39072	6848	B000YBHONG	A1TVTDKNMSQ7XU	Sports & Outdoors	1	This basket is kind of a pain in the butt to put together the first time since no instructions are included.	1.0	First time use	yes	before		21
39074	6849	B000YBIL4W	A3DPG6BP8DDO1V	Baby	1	I love the look of this car seat and its very comfortable for my son but its also very hard to adjust the straps, almost impossible.	1.0	Warning	yes	before		26
39112	6854	B000YDDF6O	A9CVOQ6ME5R8Z	Baby	15	I would never ever ever recommend this toy for a child who stares at the lights, but used in this manner, it is educational and not harmful.	1.0	Usage	yes	both		27
39182	6866	B000YFY5U2	A3JWY8TCBF81H0	Baby	3	Weve used it when traveling and we didnt want to bring the high chair to use in a rental, or if we are headed somewhere and were not sure if there will be seating for our daughter, but I might shop around were we to purchase this type of chair again.	1.0	Usage	yes	both		51
39188	6867	B000YH2WGO	A2DB26GLTHHL59	Sports & Outdoors	4	I bought Large size.	1.0	Size	yes	before		4
39190	6867	B000YH2WGO	A2DB26GLTHHL59	Sports & Outdoors	6	They are a slightly on the long side, but after adjusting the shoulder straps they are good.	1.0	Size	yes	after		17
39200	6870	B000YIDD1Q	ARBM59VEPW1K7	Tools & Home Improvement	3	Although it does plug in, it does not even remotely match the body lines of the battery interface.	1.0	Warning	no	before		18
39213	6872	B000YJMAYQ	A1NKDHSM1D0O00	Sports & Outdoors	1	it is a great way to stabalize a balance ball, but one does have to stay on top of the ball or it will fly out from under you.	1.0	Usage	yes	after		29
39232	6874	B000YLAOEW	A3PE6N1GDP2XJ8	Toys & Games	15	But it should be noted: Race for the Galaxy makes a poor gateway game for your non-gaming friends and family.	1.0	Usage	yes	both		19
39250	6876	B000YMPUKE	A3JLBL62FPGY98	Baby	6	The bag I received had built in stroller straps which was a nice surprise so I am thinking this is a new feature they are adding.	1.0	Complementary product	yes	both		26
39255	6876	B000YMPUKE	A3JLBL62FPGY98	Baby	11	This bag is easily wiped down.	1.0	Maintenance	yes	both		6
39260	6877	B000YN0GZ2	A77LSZ526K877	Tools & Home Improvement	2	Not really intended for working.	1.0	Usage	yes	both		5
39262	6877	B000YN0GZ2	A77LSZ526K877	Tools & Home Improvement	4	They fit nice but have really no protection to offer you.	1.0	Usage	yes	both		11
39263	6877	B000YN0GZ2	A77LSZ526K877	Tools & Home Improvement	5	Okay to line your heavy duty work gloves with, and thats the only reason I am keeping them.	1.0	Usage	yes	both		18
39285	6880	B000YRW34K	AZBZ6AMM3Z492	Baby	4	We actually use it as a daybed/couch and it gets sat on a lot and has remained very supportive - even with people sitting on the edge all the time.	1.0	Alternative use	yes	both		28
39286	6880	B000YRW34K	AZBZ6AMM3Z492	Baby	5	Its a very sturdy mattress, which makes it great for kids.	1.0	Population segment	yes	before		11
39327	6885	B000Z1WEC6	A12W76QIN5BW2W	Tools & Home Improvement	3	the torque extensions are extremely accurate, and the thin wall sockets are strong and durable.. nice to have to use on cars with aluminum or chrome wheels	1.0	Alternative use	yes	both		27
39366	6893	B000Z8P5Z2	A2UFLC250UOE3L	Tools & Home Improvement	3	My advice, use a decent brand of alkaline batteries as the manual suggests and you shouldnt need the keys.	1.0	Warning	yes	after		19
39367	6893	B000Z8P5Z2	A2UFLC250UOE3L	Tools & Home Improvement	4	Four decent double A batteries should last for a few years in this with no problem.	1.0	Complementary product	yes	after		16
39376	6895	B000ZDKUTI	A2T2DZW013GHRW	Sports & Outdoors	8	So far the only way to make it work without it interfearing with controls on the pistol is to double it back on itself which causes unnecessary bulk to an otherwise perfect holster.	1.0	Workaround	yes	after		33
39382	6896	B000ZEABGO	A2YK7YPFT0FNVK	Tools & Home Improvement	6	I use it for gunsmithing work on y guns.	1.0	Alternative use	yes	after		9
39391	6898	B000ZG4C8U	A1DQYPYI53ABM	Tools & Home Improvement	4	I would suggest this type if you havea metal door with window and were looking for some shadeor privacy it provides both.	1.0	Population segment	yes	before		22
39408	6899	B000ZH8TFG	A2D3H5IPGPEYQT	Tools & Home Improvement	17	The toilet came with the water fill valve, flush valve and handle.	1.0	Complementary product	yes	both		12
39440	6904	B000ZK3YBC	A10TLWWJZ41T7H	Baby	6	You have to be VERY careful when moving the trays as to not spill the precious fluid.	1.0	Warning	yes	after		17
39445	6905	B000ZKCLEI	A3JF20DXYQO8NG	Sports & Outdoors	3	Cages are light, easily mounted, adjustable, strong, Holds medium to small water bottles.	1.0	Usage	yes	both		13
39447	6906	B000ZKCLIO	A1GQDRQADAODLF	Sports & Outdoors	1	Nice bike stand no so recommend for open and windy areas the hooks are so useful in general the ergonomic design es perfect.	1.0	Warning	yes	both		23
39472	6909	B000ZKHN5K	A1EMY4WPW0GC13	Sports & Outdoors	1	It covers my MTX DX bag with no problems.	1.0	Size	yes	both		9
39474	6909	B000ZKHN5K	A1EMY4WPW0GC13	Sports & Outdoors	3	I ordered one some months ago and it was silver.	1.0	Warning	yes	before		10
39475	6909	B000ZKHN5K	A1EMY4WPW0GC13	Sports & Outdoors	4	It folds up into its self so its very convenient.	1.0	Usage	yes	both		10
39537	6919	B000ZQ1HPG	A601XPH12C8G6	Baby	13	I made the major mistake of drying it in an actual dryer - the fabric totally puffed out and somehow became even more of a dirt magnet.	1.0	Warning	yes	after		26
39638	6931	B00106GVLA	AG6JJG6UOKBX	Sports & Outdoors	57	Next, there is NO stopwatch.	1.0	Warning	yes	before		5
39643	6931	B00106GVLA	AG6JJG6UOKBX	Sports & Outdoors	63	Next, there is no simple way to toggle quickly to time when underwater.	1.0	Warning	yes	before		13
39658	6931	B00106GVLA	AG6JJG6UOKBX	Sports & Outdoors	78	When you get back in the boat, you SHOULD be able to switch to a chrono mode and start it, so you know how long youve been surfaced.	1.0	Usage	yes	before		28
39661	6931	B00106GVLA	AG6JJG6UOKBX	Sports & Outdoors	81	Finally, if you want to update the firmware, thatll set you back ~$75 for the USB cable.	1.0	Complementary product	yes	both		16
39663	6931	B00106GVLA	AG6JJG6UOKBX	Sports & Outdoors	83	This computer has no downloading capability; you need the Mares Puck Pro for that.	1.0	Warning	yes	before		14
39687	6935	B0010B34V0	A2CZ49D5A24O5T	Baby	3	Kind of deviates the purpose.	1.0	Warning	no	before		5
39691	6936	B0010B9HJI	A30PPJVP7QJ5O4	Tools & Home Improvement	3	Cons:-* The magnification is too strong for me and requires me to hold the object close to the glass.	1.0	Warning	no	before		19
39712	6938	B0010CAEFS	A1QN075G0OKBWJ	Musical Instruments	4	Thats still not a problem because I simply put the right angle plug in the amp and the straight plug in the guitar.	1.0	Workaround	no	both		23
39726	6943	B0010DNV6G	A2JTJPYHBIB7ER	Tools & Home Improvement	2	However be warned that there is a divot that will snap the glass forward instead of a linear break if you squeeze to hard.	1.0	Usage	yes	both		24
39748	6950	B0010ODQ1U	A1JBP9R0PA5DW3	Tools & Home Improvement	11	The weight is an advantage unless you plan to move it round a lot.	1.0	Workaround	no	after		14
39787	6955	B0010SIJK4	A1WXJX29TRAGCG	Baby	2	While it cuts down on your bottle washing, the down side is that the medela bottles and nipples do not have any venting features, so while your baby is feeding it is likely that the nipple will collapse inward and you will have to pull the bottle out of the babys mouth so that the bottle can re-fill with air in the absence of milk.	1.0	Warning	yes	both		64
39788	6955	B0010SIJK4	A1WXJX29TRAGCG	Baby	3	I found that attaching the lid just tight enough to prevent a leak will allow more venting and make the nipples/bottles easier to use.	1.0	Workaround	yes	after		23
39790	6956	B0010TC9FO	A2AJDCY5XJDTYH	Baby	2	they work ok. only weird thing is they leak if you dont put them on just right.	1.0	Warning	yes	both		16
39828	6963	B0010ZVATE	A7NO7W1NWRPO0	Toys & Games	3	I have to keep them away from my dogs, though, because they think they are chew toys, and already chewed the feet off of one.	1.0	Warning	yes	before		25
39897	6972	B00115Q5A2	A1JICW889OKWYF	Baby	4	Babies have to be a little taller to use this thing as opposed to stationary activity centers.	1.0	Size	yes	before		17
39913	6976	B00116RYOC	A3PEQDXTZ0G6XK	Sports & Outdoors	3	The surface coating seems to be very resistant to wear when exposed repeatedly to oil and solvents.	1.0	Usage	yes	both		17
39945	6982	B0011E75RK	A1FG0JDU6J7VM2	Baby	8	I have found that I need to initially with a bottle brush and then I run them through the dishwasher.	1.0	Maintenance	no	after		20
39961	6982	B0011E75RK	A1FG0JDU6J7VM2	Baby	25	It is the motor that is so loud so I zip the pouch to muffle the sound but that only helps a bit.	1.0	Workaround	yes	after		23
40001	6988	B0011EJA50	A8C4KA6SDULCT	Baby	1	Its a cute bag that holds three bottles in one side and food in the other side; however, on the bottle side the inside lining ripped all the way across within two weeks so the cold packs wont keep the bottle cold any more.	1.0	Warning	yes	before		44
40006	6989	B0011G4NKK	AUI1RYRJ02JPZ	Baby	4	As for traveling Ive learned I should remove it prior to gate checking, as some rampers are especially hard on it and it has come off during the transition.	1.0	Warning	yes	both		29
40023	6993	B0011MQLM2	A2RJ4RQX1JP3GK	Baby	4	The tray is very easy to put on and off and it even has a lid that easily fits in the dishwasher.	1.0	Maintenance	yes	both		22
40045	6997	B0011UH78G	A1W508RLMGMNWU	Baby	4	It is a little hard to read the numbers.4 stars because they do take up a lot of room in the freezer once you get a good number stored (more than like 10 and you would need a seperate freezer just for these) and they are more costly than just bags.	1.0	Warning	yes	before		49
40131	7012	B001265A8I	A2FHH77AH2JMAX	Baby	2	I just want to be sure that you know that this nipple is WAY too big for anything a baby 1 year old or less would and should drink out of a bottle, typically.	1.0	Population segment	yes	before		33
40132	7012	B001265A8I	A2FHH77AH2JMAX	Baby	3	If you are looking to use these for introducing your baby to rice cereal or even beginner pureed baby food (which most medical professionals agree should be done only on a spoon, these days), your baby will most likely gulp & inhale the contents making a big, choking mess.	1.0	Usage	yes	both		48
40134	7013	B00127ESBC	A3NHUQ33CFH3VM	Baby	1	I needed more outlet covers but these are too loose.	1.0	Warning	yes	before		10
40147	7014	B00129ACNI	A160M9DZSM3WUL	Sports & Outdoors	12	Just try to spread the extra tube out evenly around your tires as you work them in.	1.0	First time use	no	after		17
40192	7020	B0012BQ60O	A3MSH2YW203752	Toys & Games	6	Each figure is hand painted the soldier in this photo differs from my mounted soldier with sword,the soldier in this photo is older with a greying beard while the one I got is younger with a golden blonde beard.	1.0	Other	yes	both		40
40225	7027	B0012GWHSO	A22OW95WUD7RR	Tools & Home Improvement	2	The lamps are beautiful, but EXTREAMLY fragile.	1.0	Warning	yes	both		7
40265	7032	B0012J7WKE	A24D3WAE2W0PNG	Toys & Games	3	"If you look closely at the description, the size is clearly listed, but I think when you read that this is the ""large"" one, you kind of overlook the actual measurements and just envision something bigger."	1.0	Warning	yes	before		36
40280	7035	B0012L83UK	A9SEJ1WKQI8KR	Baby	4	Yes, it will only fit securely on a standard size tub, and tile or anything added to the out side will cause this to not fit right and should not be used!	1.0	Usage	yes	before		32
40342	7045	B0012QJW6E	A1L9EPAH3MAZRS	Sports & Outdoors	8	Maintain their round shape (when they are not deflated).	1.0	Maintenance	yes	after		9
40345	7046	B0012QM2CU	A3AHXBWJCY43G7	Tools & Home Improvement	3	Dont need to wrench it down so tight it might breaks the parts!High recommend if you need a longer shower arm.	1.0	Warning	yes	both		22
40353	7049	B0012REBLY	A3BR3TLD35UA5M	Sports & Outdoors	2	First it felt very nice made, it was easy to install and it fit perfect, I inflated it to proper for my weight pressure (about 45-48 psi).	1.0	First time use	yes	before		26
40354	7049	B0012REBLY	A3BR3TLD35UA5M	Sports & Outdoors	3	But I looked at it closer after riding no more than 20 miles on mostly paved roads.	1.0	Warning	no	before		16
40356	7049	B0012REBLY	A3BR3TLD35UA5M	Sports & Outdoors	5	I dont know how much longer will last will tire, but if it has cracks and peels after riding only 20 miles on pavement, it looks like some disposable junk.	1.0	Warning	yes	before		29
