	review_id	asin	reviewer_id	category	num_sentence	sentence	tip	type	standalone	before/after	extend_position	sen_length
25728	4508	B000ARU9PO	A1RKGC5CRTFPI1	Tools & Home Improvement	29	When you need to clean your iron, just dip the tip in the pad and it comes out clean and ready to use... no water and sponge required.	1.0	Maintenance	yes	after		28
25730	4509	B000AS2AL4	A34W78Y49I3QF9	Toys & Games	2	The paint job isnt the best.	1.0	Warning	yes	before		6
25737	4510	B000ASBCK4	A3M512MP0FK3QT	Tools & Home Improvement	6	My only recomendations on the saw would be to cut a zero-clearance plate to replace the yellow plate and add a backboard.	1.0	Usage	yes	after		21
25738	4510	B000ASBCK4	A3M512MP0FK3QT	Tools & Home Improvement	7	Secure everything without running the blade through your new fence and plate.	1.0	Usage	no	after		12
25743	4510	B000ASBCK4	A3M512MP0FK3QT	Tools & Home Improvement	12	If youre doing any furniture making you should upgrade the blade to a 60-80 crosscut blade.	1.0	Usage	yes	after		15
25763	4516	B000AU1TK0	A1DA2DLNN6T0	Sports & Outdoors	3	The firing pin will dent them.	1.0	Warning	yes	before		6
25773	4519	B000AV5LZ8	A3UNHVHMLYIUVK	Baby	4	This product is probably not likely to collapse but it is very likely to give you a the feeling that it will.	1.0	Warning	no	before		22
25778	4519	B000AV5LZ8	A3UNHVHMLYIUVK	Baby	9	Its really a bit too small for our 35 pounder and he noticed that as well.	1.0	Population segment	no	before		15
25786	4520	B000AV6SYQ	A3G8BQH1TMZR2S	Tools & Home Improvement	3	This saw did short work of tile and allows for angled cuts in both dimensions, so you can do edges.	1.0	Usage	yes	both		20
25794	4521	B000AV71CE	A33IJGLTVS5MDS	Tools & Home Improvement	7	Setup was easy with the exception of the metal bracket that holds the water shield that needs to be inserted into the blade slot and screwed in place from below.	1.0	Usage	yes	after		30
25837	4527	B000B545BO	A1KFJDNXA6GALZ	Sports & Outdoors	3	Hard to hear in a crowded gym with crappy music playing incessantly at high volume.	1.0	Warning	no	before		15
25865	4533	B000B63276	A1BZIM4WGZ6DZP	Tools & Home Improvement	3	Also, hefty enough that for lightweight items you dont even need to make it adhere to anything.	1.0	Usage	yes	both		17
25906	4540	B000B6DHB2	A3OXHLG6DIBRW8	Musical Instruments	3	This does eat up 9v batteries so we also picked up an AC power adapter for when he uses this in the houses.	1.0	Workaround	yes	after		22
25912	4541	B000B6DHB2	ALHC64J88LVWO	Musical Instruments	4	Comes with a battery but can be connected to a 9v adapter (important note: reverse polarity, negative central).	1.0	Usage	yes	after		17
25913	4541	B000B6DHB2	ALHC64J88LVWO	Musical Instruments	5	Interestingly I have found this amp seems to work significantly better with acoustic-electrics or piezo-based pickups better than magnetic pickups.	1.0	Usage	yes	after		18
25925	4542	B000B6DHB2	APXEAZI8E8GES	Musical Instruments	7	I installed a 550mah rechargeable 9v battery (ebay) and it lasts forever.	1.0	Workaround	yes	after		10
25981	4551	B000B8FVZK	A303SNZ4AR7TDQ	Tools & Home Improvement	8	Set it up just like any other Lansky hone, put the guide rod into the hole at the back of the hone, set the guide rod flush with the cutting surface of the hone.	1.0	First time use	yes	after		34
25982	4551	B000B8FVZK	A303SNZ4AR7TDQ	Tools & Home Improvement	9	I use a flat surface, just insert the rod into the hole, set the hone flat on a table and then tighten the finger screw to lock the rod in place.	1.0	First time use	yes	after		31
25992	4551	B000B8FVZK	A303SNZ4AR7TDQ	Tools & Home Improvement	19	Although you can use it without oil, I highly recommend that you do oil it before use.	1.0	Usage	no	after		17
26015	4555	B000B8N41S	A3HSQQ4ZM2ETBM	Tools & Home Improvement	4	It lacks power, and speed, so I cant do much with it.	1.0	Warning	yes	before		12
26016	4556	B000B90GAY	A1VXIY1511XQK2	Baby	1	First of all, the item pictures shows twice as many as you really get.	1.0	Other	no	before		14
26023	4556	B000B90GAY	A1VXIY1511XQK2	Baby	8	they cannot properly dry after use and this nasty stuff collects and there isnt any real good way of cleaning it out.	1.0	Warning	no	before		23
26039	4560	B000BBE4KK	AS4R3I9KU5JVH	Sports & Outdoors	2	Properly-sized for any kid between 4 and 9.	1.0	Population segment	yes	both		5
26041	4560	B000BBE4KK	AS4R3I9KU5JVH	Sports & Outdoors	4	Holds 4 training arrows with no problems but definitely wont work with suction cap arrow which simply wont fit unless they are placed fletching-side down.	1.0	Usage	yes	both		23
26043	4561	B000BBF2UG	A2QJWVGQ6TH5Y1	Sports & Outdoors	1	Not the smallest filter, but compact and light enough and with good flow.	1.0	Size	yes	both		13
26044	4561	B000BBF2UG	A2QJWVGQ6TH5Y1	Sports & Outdoors	2	In turbid water Id suggest filling a container and letting the silt settle, then filter off the top.	1.0	Maintenance	yes	after		18
26050	4563	B000BBGQ7O	A3AJ0M0AQQMJGP	Sports & Outdoors	1	As mentioned, this stove is loud, extremely loud, at any setting.	1.0	Warning	yes	before		11
26052	4563	B000BBGQ7O	A3AJ0M0AQQMJGP	Sports & Outdoors	3	Be aware however, that it can melt a hole in the wind screen or heat defuser just as easily.	1.0	Warning	no	before		19
26059	4564	B000BBRZ3S	A3W5BERPNVRXR6	Musical Instruments	1	It is inexpensive but is difficult to use  anywhere with other noise..	1.0	Warning	yes	before		12
26062	4565	B000BCEJ86	A130QDNXIPPBJL	Toys & Games	1	My daughter received this as a gift when she was about 1 and at 4 she still enjoys watching the gears go around and rearranging the gears.	1.0	Population segment	yes	before		25
26140	4575	B000BFNXDA	A345ZF755RZ2T5	Sports & Outdoors	2	Im 6 200 lbs.	1.0	Warning	no	before		2
26143	4575	B000BFNXDA	A345ZF755RZ2T5	Sports & Outdoors	5	It did however fit our 2 yr. old daughter well.	1.0	Population segment	no	before		8
26149	4576	B000BGI5CI	A1E1LEVQ9VQNK	Sports & Outdoors	4	As others noted, the instructions are not perfect, but some of the mistakes noted by others had been corrected in the instructions that came with ours.	1.0	Other	yes	both		26
26150	4576	B000BGI5CI	A1E1LEVQ9VQNK	Sports & Outdoors	5	It also appeared that some design deficiencies have been corrected, making the bike easier to assemble.	1.0	Other	yes	both		16
26151	4576	B000BGI5CI	A1E1LEVQ9VQNK	Sports & Outdoors	6	Assembly took about two hours.	1.0	First time use	yes	after		5
26156	4576	B000BGI5CI	A1E1LEVQ9VQNK	Sports & Outdoors	11	My wife and I are different heights, but its very simple to adjust, and it only takes a few seconds.	1.0	Size	yes	both		20
26160	4577	B000BGIX1Q	A2ONQ7XXBTK8L3	Sports & Outdoors	2	Terrible for any real gun, but what do you expect for $50 made in China?	1.0	Warning	yes	before		14
26169	4578	B000BGKIJ6	ADJQDR6VVXE6Q	Tools & Home Improvement	7	I think if there is a protective soft cover, the switch will last longer.	1.0	Complementary product	yes	before		14
26173	4579	B000BH79HY	AP9XBQMGSBUJK	Baby	4	She wasnt a very big or a very small baby, but she kept falling over to one side in the seat.	1.0	Size	yes	before		21
26192	4583	B000BHIS5G	A2XX3EEFS9GI18	Toys & Games	4	Not for very young children but a great set.	1.0	Usage	yes	before		9
26231	4587	B000BJSDZO	A3UO7TPKCH3D4	Tools & Home Improvement	4	Double check your power needs before you purchase this device.	1.0	First time use	no	before		10
26233	4587	B000BJSDZO	A3UO7TPKCH3D4	Tools & Home Improvement	6	The installation was a piece of cake and I encountered no problems during the installation or after.	1.0	First time use	yes	both		17
26263	4593	B000BKY63G	A2LJJLSIT8PWIC	Tools & Home Improvement	2	The sheet metal is a bit too thin and/or a bit to soft.	1.0	Warning	yes	before		12
26274	4593	B000BKY63G	A2LJJLSIT8PWIC	Tools & Home Improvement	14	Metal used for the leg supports and such is a bit soft - but it works3.	1.0	Warning	yes	before		14
26282	4593	B000BKY63G	A2LJJLSIT8PWIC	Tools & Home Improvement	22	The extendable arms are real handy for cutting long boards; and they double as a cut stop so you can set once and then cut exact length boards over and over without the need to remeasure.	1.0	Usage	yes	both		36
26289	4593	B000BKY63G	A2LJJLSIT8PWIC	Tools & Home Improvement	29	My biggest disappointment is the way it stands up for storage.	1.0	Warning	yes	before		11
26292	4593	B000BKY63G	A2LJJLSIT8PWIC	Tools & Home Improvement	32	Mine gets strapped to the wall for storage.	1.0	Workaround	yes	both		8
26295	4594	B000BKY8CU	A2X1F0WUJJP0FC	Musical Instruments	2	However, if you need to haul it around frequently, it takes a bit of time to set up and screw down or open up the screws that hold the moving stability bar on the bottom of the seat.	1.0	Usage	yes	before		38
26296	4594	B000BKY8CU	A2X1F0WUJJP0FC	Musical Instruments	3	Also, if you need to adjust the height, you have to remove the entire bolt assembly seen at the crossing point of the bars, and then select one of three holes that are only an inch or some apart from each other.	1.0	Usage	yes	before		42
26323	4598	B000BMBU7O	A2T9K9Q87NC8DP	Baby	6	Fabric very uncomfortable on my babys skin and wore out very quickly (like in 2 months)2.	1.0	Warning	yes	before		15
26334	4600	B000BN63KM	A149TC2AX2DPQR	Baby	2	However, it DOES leak from the seam where you screw the top to the cup.	1.0	Usage	no	after		15
26350	4604	B000BNC90A	A7HKLWC84S6ZQ	Toys & Games	1	got this to go with a melissa and doug castle, they are great for older kids, but i do worry about my other, smaller son choking on them	1.0	Warning	yes	after		28
26383	4610	B000BNQC58	AX7YG346ZQITO	Baby	5	But Be forewarned parents, your child may wake up in the middle of the night and cry to have you it on again.	1.0	Usage	yes	after		23
26399	4614	B000BNTY2Q	A17TVQPLY3IKC	Sports & Outdoors	1	I purchased this light based on the reviews below and have found that the issues of the mounting can be overcome by winding some electrical tape around the mounting bracket itself can secure the fixture in place.	1.0	Workaround	yes	after		37
26409	4615	B000BNU12I	A2ILEFMS2AIITR	Sports & Outdoors	3	So I would buy a large if I had to do it again (hard to try on before it shows up in the mail).	1.0	Size	no	before		24
26418	4617	B000BNZ0M4	A3792OH1XFOJA3	Sports & Outdoors	4	I also wont be too thrilled to have to bust out a tiny screwdriver again to replace the batteries, but at least I know that the batteries cant fall out of the device when I go over a bump.	1.0	Maintenance	yes	both		39
26445	4623	B000BO8VZG	A3UEQ1CYG8E6D2	Sports & Outdoors	1	Just a heads up this stuff is for regular ants not carpenter ants.	1.0	Usage	yes	before		13
26484	4629	B000BOCAB2	A3C4B3HETN9YEJ	Tools & Home Improvement	1	the top valve joint is leaking, from day one.	1.0	Warning	yes	before		9
26495	4630	B000BOKAKA	AUWY50UCU1E3V	Baby	7	If your baby is smaller, then I would recomend this product, but if your baby is large like mine (he was 18.5 lbs 27 inches at 4 months) then you might want to consider a product with more options and adjustments.	1.0	Size	yes	before		38
26530	4639	B000BPMJR6	A3NVDK1O3N7GU4	Baby	3	Theyre deep enough to snugly fit our 5-inch mattress perfectly.	1.0	Size	yes	before		9
26531	4639	B000BPMJR6	A3NVDK1O3N7GU4	Baby	4	They wash well but be careful to dry on low...	1.0	Maintenance	yes	after		10
26540	4643	B000BPQH4C	ATGIC65M55B7R	Baby	2	The fabric is thin and cheap, its too small for a standard changing pad so it rides up and you can see the sides of the changing pad.	1.0	Warning	yes	before		28
26546	4645	B000BQ7HGI	A22QN8JDZS8YOF	Tools & Home Improvement	1	"Good paint, but it is neither ""Satin Nickel,"" not the color of the cap."	1.0	Other	no	before		14
26597	4654	B000BQNZM8	AZ8XSDMIX04VJ	Tools & Home Improvement	4	We switched the 7 watt clear for a 5 watt frosted and liked it better.	1.0	Complementary product	no	both		13
26651	4662	B000BQUS7I	A3775OP5VTX5ON	Tools & Home Improvement	12	You will use the entire bottle because you cannot cover it and save it, even for a half hour.	1.0	Usage	yes	both		20
26661	4662	B000BQUS7I	A3775OP5VTX5ON	Tools & Home Improvement	23	I would suggest either buying locally so you can assure freshness by shaking it to see if its liquid and not hard and by unscrewing the spout to see if it is sealed, or buying exactly what you can use from Amazon, not a bottle more (and returning it if its hardened already).	1.0	Other	yes	before		53
26662	4662	B000BQUS7I	A3775OP5VTX5ON	Tools & Home Improvement	24	You can always buy more, but this stuff is not going to store well.	1.0	Warning	yes	both		14
26700	4669	B000BR2ERO	A1F2514LQ3C6OX	Tools & Home Improvement	4	I have to throttle it back sometimes otherwise it might project a staple through the roof and bring down a jet liner.	1.0	Usage	yes	after		22
26719	4674	B000BRFTH6	A2WQA5YPH8P4SB	Tools & Home Improvement	1	What to say...... it works, is very easy to use and if you found one bad circuit it would pay for itself right there and then plus a lot more.	1.0	Other	yes	both		30
26745	4677	B000BRMMDU	A3R19YKNL641X3	Tools & Home Improvement	11	For each of the modules, you have to press a series of buttons on the console to get the LEARN display.	1.0	Usage	no	after		21
26754	4677	B000BRMMDU	A3R19YKNL641X3	Tools & Home Improvement	20	Just dont lose your instruction book, or youll never figure out how to program the thing.	1.0	Usage	yes	after		16
26758	4677	B000BRMMDU	A3R19YKNL641X3	Tools & Home Improvement	24	Just dont expect to program the whole device in three minutes or less.	1.0	Usage	no	after		13
26765	4679	B000BS0I2G	A9EWI8UGYRM4S	Sports & Outdoors	3	But you can put in a good amount of what you need-- inflator, co2 cartridge,tube, tire irons.	1.0	Size	yes	both		17
26790	4682	B000BSWEFK	A1XDRM8B3E6LCT	Sports & Outdoors	8	We had big fold out chairs; I recommend getting smaller ones made for hunting.	1.0	Complementary product	yes	both		14
26791	4682	B000BSWEFK	A1XDRM8B3E6LCT	Sports & Outdoors	9	Two of us, bows and other gear fit with no problems.	1.0	Size	yes	both		11
26800	4686	B000BT0M9Y	A3RP7FXKZWXE28	Tools & Home Improvement	2	Wish the light would stay on or stay on longer, would be a great feature considering our dark hallway.	1.0	Warning	yes	both		19
26863	4693	B000BTNLVU	A2JF94G7O0EV2K	Sports & Outdoors	14	Not only is it harder to grab, but requires a quarter turn to pull back and then re-tighten upon inserting a pellet.	1.0	Usage	yes	before		21
26865	4693	B000BTNLVU	A2JF94G7O0EV2K	Sports & Outdoors	16	There is elevation by a simple set screw, but no windage (that I can find (even in the owners manual)).	1.0	Usage	yes	before		20
26893	4696	B000BU51G2	AQJWVL7YBSMOL	Sports & Outdoors	1	I typically wear these as a liner under a pair of generic wool gloves.	1.0	Usage	yes	after		14
26922	4702	B000BUG8SW	A2J57VGDETZKF6	Sports & Outdoors	5	The kit has instructions on how to make the rig and tie a knot, but theres more info on wikipedia and other sites if you want to learn more.	1.0	Usage	yes	after		29
26931	4702	B000BUG8SW	A2J57VGDETZKF6	Sports & Outdoors	14	The weights are perfect for lake fishing, but I would recommend heavier ones for shore fishing rivers.	1.0	Usage	yes	both		17
26951	4708	B000BVB1MO	A5AFVM294LFGH	Tools & Home Improvement	3	With that said, I would not recommend this router for use in a router table.	1.0	Usage	yes	both		15
