	review_id	asin	reviewer_id	category	num_sentence	sentence	tip	type	standalone	before/after	extend_position	sen_length
36996	6517	B000U439KO	A2FSUMOO31ZVNQ	Sports & Outdoors	3	Definitely recommend these for anyone shooting rifles or shotguns as well as for anyone who doesnt want their hearing protection taking up massive amounts of room in their range bag.	1.0	Usage	yes	both		30
37035	6527	B000U9BY0Q	AVRJFVHJA9U30	Sports & Outdoors	5	Keep in mind this type of knife is more of a light utility knife rather than a cave man chainsaw.	1.0	Usage	no	both		20
37048	6531	B000UCHS62	AG03XLWP44BOM	Baby	1	My son meets the minimum height and weight requirements for this seat and he does not fit in the seat the way the manual claims he should so Im going to suggest waiting until your child is at least 38 tall for the shortest setting.	1.0	Population segment	yes	before		44
37053	6532	B000UCZ3LE	A101C99CG8EFUH	Toys & Games	3	To be clear, the tent has no shingles printed on the roof; it is just plain brown.	1.0	Other	no	before		17
37054	6532	B000UCZ3LE	A101C99CG8EFUH	Toys & Games	4	The door is a roll-up variety, not a swinging door.	1.0	Other	yes	before		9
37055	6532	B000UCZ3LE	A101C99CG8EFUH	Toys & Games	5	There is no patio element at all.	1.0	Other	yes	before		7
37056	6532	B000UCZ3LE	A101C99CG8EFUH	Toys & Games	6	The plastic support pieces are cream colored, not green.	1.0	Other	yes	before		9
37081	6535	B000UECKH2	A180Y3G9OVEW60	Sports & Outdoors	5	Although I will strongly recommend  that you use Velox rim tapes (rather than usual rubber ones) if you  are going to crank up above 90psi.	1.0	Usage	no	after		24
37112	6538	B000UEL172	AAPKZ9V41KNKD	Toys & Games	5	The 3 year old has been spinning, using it as a step stool, climbing on it, using it as a rocking chair to watch a tv show (bonus, its plastic so its easily washable and concave- potty training accidents are contained and SUPER easy to clean up- way better than on the carpet!)	1.0	Alternative use	yes	after		50
37113	6538	B000UEL172	AAPKZ9V41KNKD	Toys & Games	6	a helmet, a turtle shell, a slide for her toys, a mixing bowl, and a basket to help carry toys to clean up (HOORAY!).	1.0	Alternative use	yes	after		24
37115	6538	B000UEL172	AAPKZ9V41KNKD	Toys & Games	8	Ive snagged it to use as a small step stool around the house and its held up nicely.	1.0	Alternative use	yes	after		18
37124	6540	B000UFWQW0	A36S3WJUWDL2R3	Baby	3	They are great for so many things, not just baby stuff.	1.0	Alternative use	yes	both		11
37129	6540	B000UFWQW0	A36S3WJUWDL2R3	Baby	8	Just slide the two tabs towards each other and pull gently.	1.0	Usage	yes	after		11
37135	6542	B000UI8CQG	A2WS6FMF750EI9	Toys & Games	2	As a prior reviewer noted, kids five and under will have trouble getting her tail back on.	1.0	Population segment	yes	before		17
37187	6552	B000ULU7SY	ASG87BTM7WT3D	Sports & Outdoors	5	If your riding primarily on pavement or sidewalks... occasionally on unpaved roads, grass.... these are a good buy for a hybrid tire.	1.0	Usage	yes	both		22
37205	6556	B000UO7BXK	A2H7AOXP8KUXQ1	Baby	5	The pocket in the back is not very functional for anything other than tucking the panda tail when not in use.	1.0	Warning	yes	before		21
37216	6557	B000UOGDVQ	A28973L3OU3OVV	Toys & Games	5	The bed- once you put it in the room or the attic, you can barely fit anything else in there...	1.0	Size	yes	both		19
37238	6560	B000UPWYMM	A17WG8R67D923N	Sports & Outdoors	11	To unlock the knife from the sheath you just use your thumb to press down on the sheath to flex the nubs out of the way while pulling the knife out.	1.0	First time use	yes	after		31
37239	6560	B000UPWYMM	A17WG8R67D923N	Sports & Outdoors	12	The nub system works fairly well and is good by itself if you are constantly pulling your KB in and out of the sheath.	1.0	Usage	no	after		24
37248	6560	B000UPWYMM	A17WG8R67D923N	Sports & Outdoors	21	I find this retainer to be optional and wish it was removable.	1.0	Usage	no	after		12
37267	6560	B000UPWYMM	A17WG8R67D923N	Sports & Outdoors	40	I dont recommend wearing it on your backside.	1.0	Usage	yes	after		8
37269	6560	B000UPWYMM	A17WG8R67D923N	Sports & Outdoors	42	The best way to carry your knife incognito on ones belt is to have it hang vertically with the tip of the sheath stuffed down your pocket.	1.0	Usage	no	after		27
37297	6564	B000UU5K1E	A3RM3PJM5RXYNW	Sports & Outdoors	2	I should have looked at the specs.	1.0	Size	no	before		7
37328	6570	B000UUHU6W	A3EFNMDK1AZRBE	Tools & Home Improvement	7	I think it would be overkill if you need lines on concrete or rough framing...	1.0	Warning	yes	both		15
37395	6576	B000UVL1YS	A2507ZYWGMY9BK	Tools & Home Improvement	24	It isnt designed to replace any tools in your toolbox.	1.0	Usage	no	after		10
37414	6581	B000UXQFVU	A3Q4E9U68LA507	Baby	4	This carrier is light, breathable, and very easy to put on.	1.0	First time use	yes	both		11
37415	6581	B000UXQFVU	A3Q4E9U68LA507	Baby	5	I wanted a carrier that allowed my son to face forward and this product had so many different carrying options.	1.0	First time use	yes	both		20
37425	6582	B000UXROTC	APA45TYYE9IB8	Baby	4	It does slowly stretch with lots of use, but after washing and drying it with the rest of your laundry, the wrap regains its tightness.	1.0	Maintenance	yes	after		25
37448	6587	B000V24GVQ	A2I4H965C16V7Q	Sports & Outdoors	2	Upon arrival the chrome plating is chipped in a bunch of spots, the welds are very ugly with some rough spots, and the handle is not attached completely straight.	1.0	Warning	yes	before		29
37490	6589	B000V2JAI0	A2IABP80E6P65D	Tools & Home Improvement	40	If you act like a brute, a red warning light comes on.	1.0	Warning	yes	after		12
37560	6598	B000V5DHT0	A2VJJ2POCLMED7	Toys & Games	1	This required a lot more force than I was expecting, pressing the rods into the bolts on a concrete surface.	1.0	Usage	no	after		20
37569	6598	B000V5DHT0	A2VJJ2POCLMED7	Toys & Games	10	The included groceries are basically cardboard cutouts that you have to assemble (taping them is strongly recommended).	1.0	Usage	yes	after		17
37601	6602	B000V98HCI	A3BWP7L0XDARB1	Baby	2	You just have to get them wet and they stick to the walls of the bath area.	1.0	Usage	yes	both		17
37612	6605	B000V9PSIE	A2H1U31KRK5X5L	Sports & Outdoors	1	PROcomfortablemaybe warm without windseems well madeprice OKCONslightly bigger then expectedwith wind like cycling hands are coldMay be better for jogging or other minimal wind activities.	1.0	Usage	no	before		25
37693	6619	B000VEA64A	A1C5GJ35B3GUPX	Sports & Outdoors	3	My only complaint is that it is not easy to take the lid off of the bucket while it is hanging to refill it.	1.0	Usage	no	after		24
37701	6621	B000VEHLIY	A2ZJF26DWW28MO	Baby	3	It was easy to remove, easy to put in, not too bulky, and not cheaply made.	1.0	Usage	yes	both		16
37702	6621	B000VEHLIY	A2ZJF26DWW28MO	Baby	4	The harnesses do adjust in the back but to me that was no big issue but I guess to other reviewers thats a con but the good thing is, that they are super simple to adjust to your babys needs.	1.0	Usage	yes	both		40
37734	6627	B000VJJQUU	ALEFGB3G2BYG8	Musical Instruments	2	dont buy this cables they keep failing, cheap material with WHAT I SPENT ON THEM YOU COULD BUY A COUPLE DECENT ONES	1.0	Warning	yes	before		22
37736	6628	B000VJRSYQ	A3OV3AYCL1ME8B	Tools & Home Improvement	2	I bought two of these abominations and neither of them have any consistent range beyond 5 or so inches from the sensor.	1.0	Warning	no	before		21
37752	6631	B000VL4G08	A2YYKWEKAAL2GB	Sports & Outdoors	3	The handle, however, is overly open for those with small fingers.	1.0	Warning	yes	after		11
37759	6633	B000VNITQS	A13L24Q3OKM0VK	Sports & Outdoors	2	When full of water the bag is really heavy, so be sure to tight it to a strong branch or palm tree.	1.0	Usage	yes	after		22
37771	6636	B000VOEIQM	A6FIAB28IS79	Sports & Outdoors	5	The instructions indicate the number of sessions per week as well as the recommended duration for each session.	1.0	Warning	yes	after		18
37773	6636	B000VOEIQM	A6FIAB28IS79	Sports & Outdoors	7	This is the first time that, following the use of such a belt, Ive noticed burns--three large-sized red marks where the conduction pads meet the skin, painless but nevertheless plainly visible 5-6 days later.	1.0	First time use	yes	after		33
37775	6636	B000VOEIQM	A6FIAB28IS79	Sports & Outdoors	9	The pads are apt to dry out, lose their effectiveness, and require replacement every week or two.	1.0	Complementary product	yes	before		17
37783	6638	B000VOK13Q	A2NWF0HC5Y2335	Tools & Home Improvement	3	Rubber grip is comfortable but might be a bit too soft as I already have some rips in it though.	1.0	Usage	yes	after		20
37787	6640	B000VRFKUC	A3TSD77T9DBARX	Tools & Home Improvement	2	One thing to note--the Fluke 177 wont tell you that the fuses are bad so the only way to tell is to open it up and test the fuses.	1.0	Usage	yes	after		29
37802	6642	B000VS4LBK	A2J1Q33PDYVSU8	Baby	4	As others have mentioned, there are more parts to clean & put together than usual (which I was fine with if they were good bottles that also helped with gas issues).	1.0	Maintenance	yes	after		30
37804	6642	B000VS4LBK	A2J1Q33PDYVSU8	Baby	6	In addition, the newborn flow of the nipple in this set seems to be too fast for my newborn as she choked every time she ate.	1.0	Population segment	yes	before		26
37820	6645	B000VSJH8C	A38OO05LV8XICY	Sports & Outdoors	4	Its strong, sturdy, and feels safe and that to me is important when Im hanging upside down.	1.0	Usage	yes	both		17
37821	6645	B000VSJH8C	A38OO05LV8XICY	Sports & Outdoors	5	You need to acclimate yourself to going upside down before doing it to long or going fully inverted.	1.0	First time use	yes	both		18
37846	6648	B000VSONTU	AA8DA9I7558HX	Tools & Home Improvement	4	The FatMax is non-magnetic and cheaply made.	1.0	Warning	yes	before	before	6
37847	6648	B000VSONTU	AA8DA9I7558HX	Tools & Home Improvement	5	The level was received with abrasions and gouges on the business side.	1.0	Warning	no	before		12
37856	6650	B000VT550K	A2KT9TFLLMJE61	Sports & Outdoors	2	I bought this to update my 71 Schwinn Varsity resto-mod to a modern compact crank.	1.0	Complementary product	yes	before		13
37857	6650	B000VT550K	A2KT9TFLLMJE61	Sports & Outdoors	3	It installed fairly easily, you need to make sure the bolt holes are aligned when you press it in.	1.0	First time use	yes	after		19
37859	6650	B000VT550K	A2KT9TFLLMJE61	Sports & Outdoors	5	That said, if I ever decided to take it out again Id probably use a file or Dremel to gently increase the angle on the interior end of the adapter (the section against the frame shell) to gain a bit of clearance against the original stops for the bottom bracket cups rather than grind the frame.	1.0	Workaround	yes	after		56
37871	6653	B000VUAGAS	A3E02KBFI21TY0	Sports & Outdoors	2	For one thing, I know that I sweat a lot in my Yoga classes and it seems impossible for those communal blocks to be cleaned very well.	1.0	Usage	yes	after		27
37912	6658	B000VWC4JM	A5SOFKVG4E9EI	Baby	7	Its pretty flimsy and not very sturdy.	1.0	Warning	yes	before		7
37961	6665	B000VXXHUQ	A5ZSA8AOEW76C	Toys & Games	3	Only thing that Im not in love with is how the front scoop is so flush with the ground that it has a real hard time being used on uneven surfaces.	1.0	Warning	yes	before		31
37988	6670	B000VYL3EM	A1GJGQAEQCFZB0	Sports & Outdoors	2	My only comment would be to wear gloves when using this product as your hands become extremely slippery.	1.0	Complementary product	yes	both		18
37989	6670	B000VYL3EM	A1GJGQAEQCFZB0	Sports & Outdoors	3	The cloth is not that durable so you need to rub gently or you will rub a hole in the cloth.	1.0	Usage	yes	after		21
38007	6673	B000VYPDLQ	A19IH70IIDS31C	Sports & Outdoors	2	"I am 5 8 1/2"", 190 pounds with a body fat ratio of less that 19%, and I could not adjust this thing to fit."	1.0	Size	yes	before		20
38033	6677	B000VZ2Q5G	A3JSD6O2M28T11	Sports & Outdoors	6	It really needs to be operated by an adult though as a child cannot really depress the pedal mechanism without moving the machine and disrupting the aim.	1.0	Usage	yes	after		28
38042	6678	B000VZKEWS	A1Q6658P5Z5VWZ	Sports & Outdoors	7	It was pictured with a strap, but the strap DOES NOT come with the product.	1.0	Warning	yes	before		15
38071	6681	B000W00X1Y	A2EZWZ8MBEDOLN	Musical Instruments	10	Be forewarned - this pedal is gigantic in dimension.	1.0	Warning	yes	after		8
38108	6687	B000W32TN6	A1BITE87QKYF64	Sports & Outdoors	15	There is no way to add a scope to it, although not needed as the rifle does not shoot to far.	1.0	Warning	yes	before		21
38109	6687	B000W32TN6	A1BITE87QKYF64	Sports & Outdoors	16	The trigger is too hard for a kid, I tool out the back top screw and side screw (the one farthest back).	1.0	Workaround	no	both		22
38175	6697	B000W7HMAW	A27951S4ZN7T2K	Sports & Outdoors	1	THE BEARINGS ARE VERY ROUGH.	1.0	Warning	no	before		5
38194	6698	B000W7I7EW	A3IY5FWLIQDL0W	Toys & Games	16	You can easily combine this expansion with Seafarers (and any of its scenarios) for a fully immersive experience into the land of Catan.	1.0	Usage	yes	both		23
38196	6698	B000W7I7EW	A3IY5FWLIQDL0W	Toys & Games	18	There is a greater learning curve to this expansion, so be ready to take it slow a few times.	1.0	Usage	yes	after		19
38197	6698	B000W7I7EW	A3IY5FWLIQDL0W	Toys & Games	19	If you dont like complexity, better stick with just the base set.	1.0	Usage	yes	before		12
38198	6698	B000W7I7EW	A3IY5FWLIQDL0W	Toys & Games	20	And dont forget, if you want to play with 5-6 players, you need the extension set too.	1.0	Usage	yes	both		16
38205	6702	B000W8O2CC	A1UIFYHKWM67OV	Baby	1	I sent this back, it was so big!	1.0	Size	yes	before		8
38210	6703	B000W8RTFO	A3UIB7JH68MFSE	Baby	3	The sides and back are a thin composite bendable board, which was a disappointment, but not altogether a deal breaker.	1.0	Warning	no	before		20
38213	6703	B000W8RTFO	A3UIB7JH68MFSE	Baby	6	Also, the wood grain on the composite material doesnt match the pieces that are actual wood - they look like they are from an entirely different piece.	1.0	Warning	yes	before		26
38296	6716	B000WEMMUK	A1RNL38FZSTVWK	Sports & Outdoors	2	Used it a total of 7-9 times.	1.0	Warning	yes	before		6
38304	6718	B000WG02TG	A2U8IAE1M1DID1	Sports & Outdoors	5	That said, I wouldnt get these boots if you have weak ankles or are looking for support.	1.0	Warning	no	before		17
38311	6719	B000WG6RVS	A1SCVFAEXMNXBG	Sports & Outdoors	5	USE: the trickiest part of setup, if you dont have a bike repair stand, is finding a good position for your bike while still being able to crank the chain.	1.0	Warning	yes	after		30
38312	6719	B000WG6RVS	A1SCVFAEXMNXBG	Sports & Outdoors	6	once i found a good position i snapped the product onto my chain with ease, filled it up with the cleaning fluid, and started cranking... first, be careful how you position the tool or you could knock the chain off the chainring, happened a couple times and made quite a mess considering i had to reposition the bike and eventially remove the product so i could re-route my chain.	1.0	Warning	yes	after		68
38314	6719	B000WG6RVS	A1SCVFAEXMNXBG	Sports & Outdoors	8	when you stop cranking the cleaning fluid will drip quite a bit so you want to do this in a designated service area (i. e. not on your wifes favorite rug).	1.0	Warning	yes	after		29
